Postcode,Suburb,Type,Price,Distance,Rooms,Bathroom,Car,BuildingArea,Landsize,zipcode,rent_price_mean,rent_price_median,rent_price_min,rent_price_max,rent_price_count,rent_rating_mean,rent_rating_median,rent_rating_min,rent_rating_max
3058,Coburg,h,1007000.0,7.8,1,2.0,0.0,1.0,807.0,,,,,,,,,,
3058,Coburg,h,981000.0,7.8,2,1.0,1.0,114.0,263.0,,,,,,,,,,
3058,Coburg,t,570000.0,7.8,2,1.0,1.0,86.0,0.0,,,,,,,,,,
3058,Coburg,h,500000.0,7.8,2,1.0,1.0,70.0,113.0,,,,,,,,,,
3058,Coburg North,h,655000.0,9.2,3,1.0,0.0,98.0,404.0,,,,,,,,,,
3058,Coburg North,t,631000.0,9.2,3,1.0,1.0,120.0,178.0,,,,,,,,,,
3058,Coburg North,t,600000.0,9.2,2,1.0,1.0,105.0,145.0,,,,,,,,,,
3058,Coburg North,h,715000.0,9.2,3,2.0,2.0,120.0,173.0,,,,,,,,,,
3058,Coburg North,h,864000.0,9.2,3,1.0,2.0,115.0,565.0,,,,,,,,,,
3058,Coburg North,h,700000.0,9.2,3,1.0,2.0,108.0,626.0,,,,,,,,,,
3058,Coburg North,t,591000.0,9.2,2,1.0,1.0,86.0,0.0,,,,,,,,,,
3058,Coburg North,h,860000.0,9.2,3,1.0,3.0,145.0,586.0,,,,,,,,,,
3058,Coburg North,h,765000.0,9.2,2,1.0,2.0,116.0,563.0,,,,,,,,,,
3058,Coburg North,h,625000.0,9.2,3,1.0,2.0,138.0,104.0,,,,,,,,,,
3058,Coburg North,h,745000.0,9.2,2,1.0,3.0,90.0,526.0,,,,,,,,,,
3058,Coburg North,h,1050000.0,9.2,4,3.0,2.0,258.0,501.0,,,,,,,,,,
3058,Coburg North,h,935000.0,9.2,2,1.0,2.0,107.0,833.0,,,,,,,,,,
3058,Coburg North,h,820000.0,9.2,2,1.0,4.0,120.0,629.0,,,,,,,,,,
3058,Coburg North,h,780000.0,9.2,3,1.0,2.0,96.0,307.0,,,,,,,,,,
3058,Coburg North,h,707000.0,9.2,3,2.0,3.0,129.0,556.0,,,,,,,,,,
3058,Coburg North,h,637000.0,9.2,3,1.0,4.0,97.0,498.0,,,,,,,,,,
3058,Coburg North,h,950000.0,9.2,4,2.0,2.0,231.0,298.0,,,,,,,,,,
3058,Coburg North,h,860000.0,9.2,3,2.0,3.0,134.0,472.0,,,,,,,,,,
3058,Coburg North,h,1172000.0,9.2,5,3.0,2.0,37.0,425.0,,,,,,,,,,
3058,Coburg North,h,650000.0,9.2,3,1.0,1.0,95.0,407.0,,,,,,,,,,
3058,Coburg North,h,792000.0,9.2,4,2.0,1.0,131.0,320.0,,,,,,,,,,
3058,Coburg North,h,720000.0,9.2,3,1.0,2.0,105.0,499.0,,,,,,,,,,
3058,Coburg North,h,970000.0,9.2,3,1.0,2.0,129.0,575.0,,,,,,,,,,
3066,Collingwood,h,890000.0,1.6,2,1.0,1.0,70.0,178.0,,,,,,,,,,
3066,Collingwood,u,1260000.0,1.6,2,1.0,1.0,129.0,0.0,,,,,,,,,,
3066,Collingwood,t,1125000.0,1.6,3,2.0,2.0,151.0,0.0,,,,,,,,,,
3066,Collingwood,u,910000.0,1.6,2,1.0,1.0,97.0,0.0,,,,,,,,,,
3066,Collingwood,u,452000.0,1.6,1,1.0,1.0,53.0,816.0,,,,,,,,,,
3066,Collingwood,u,372000.0,1.6,1,1.0,1.0,65.0,0.0,,,,,,,,,,
3066,Collingwood,u,1326000.0,1.6,3,2.0,1.0,190.0,0.0,,,,,,,,,,
3066,Collingwood,h,1230000.0,1.6,2,2.0,1.0,153.0,0.0,,,,,,,,,,
3066,Collingwood,h,855000.0,1.6,2,1.0,0.0,80.0,130.0,,,,,,,,,,
3066,Collingwood,u,457000.0,1.6,1,1.0,1.0,49.0,406.0,,,,,,,,,,
3066,Collingwood,t,897500.0,1.6,3,2.0,1.0,82.0,82.0,,,,,,,,,,
3066,Collingwood,h,1265000.0,1.6,2,1.0,1.0,112.0,282.0,,,,,,,,,,
3066,Collingwood,h,1075000.0,1.6,3,1.0,0.0,104.0,183.0,,,,,,,,,,
3066,Collingwood,u,366000.0,1.6,1,1.0,1.0,44.0,0.0,,,,,,,,,,
3066,Collingwood,h,981000.0,1.6,2,1.0,0.0,107.0,188.0,,,,,,,,,,
3066,Collingwood,u,683000.0,1.6,2,1.0,1.0,92.0,0.0,,,,,,,,,,
3066,Collingwood,u,430000.0,1.6,1,1.0,1.0,52.0,0.0,,,,,,,,,,
3066,Collingwood,h,1000000.0,1.6,2,1.0,2.0,86.0,159.0,,,,,,,,,,
3066,Collingwood,t,887500.0,1.6,3,2.0,1.0,82.0,81.0,,,,,,,,,,
3066,Collingwood,u,713500.0,1.6,2,2.0,1.0,88.0,1060.0,,,,,,,,,,
3066,Collingwood,u,1500000.0,1.6,3,2.0,2.0,159.0,0.0,,,,,,,,,,
3066,Collingwood,u,672000.0,1.6,2,1.0,1.0,60.0,0.0,,,,,,,,,,
3066,Collingwood,u,800000.0,1.6,2,1.0,1.0,91.0,0.0,,,,,,,,,,
3066,Collingwood,u,1645000.0,1.6,2,1.0,3.0,2.0,0.0,,,,,,,,,,
3066,Collingwood,u,860000.0,1.6,2,2.0,1.0,114.0,0.0,,,,,,,,,,
3108,Doncaster,h,1403000.0,13.9,3,1.0,4.0,123.0,727.0,,,,,,,,,,
3108,Doncaster,h,1450000.0,13.9,3,1.0,1.0,115.0,638.0,,,,,,,,,,
3108,Doncaster,h,1396000.0,13.9,4,1.0,2.0,138.0,658.0,,,,,,,,,,
3108,Doncaster,h,1125000.0,13.9,3,2.0,2.0,173.0,819.0,,,,,,,,,,
3108,Doncaster,u,700000.0,13.9,3,2.0,2.0,119.0,0.0,,,,,,,,,,
3108,Doncaster,h,1152000.0,13.9,4,2.0,2.0,176.0,336.0,,,,,,,,,,
3108,Doncaster,h,1868000.0,13.9,4,2.0,2.0,218.0,925.0,,,,,,,,,,
3108,Doncaster,h,1050000.0,13.9,4,2.0,2.0,194.0,317.0,,,,,,,,,,
3108,Doncaster,u,910000.0,13.9,3,2.0,2.0,135.0,299.0,,,,,,,,,,
3108,Doncaster,h,1850000.0,13.9,3,1.0,2.0,143.0,1073.0,,,,,,,,,,
3108,Doncaster,h,1225000.0,13.9,4,3.0,2.0,185.0,740.0,,,,,,,,,,
3108,Doncaster,h,1316000.0,13.9,4,2.0,2.0,155.0,716.0,,,,,,,,,,
3108,Doncaster,h,1400000.0,13.9,5,3.0,2.0,320.0,656.0,,,,,,,,,,
3108,Doncaster,h,1430000.0,13.9,4,2.0,2.0,170.0,655.0,,,,,,,,,,
3108,Doncaster,u,772000.0,13.9,3,2.0,1.0,109.0,203.0,,,,,,,,,,
3108,Doncaster,h,1468000.0,13.9,4,2.0,2.0,170.0,806.0,,,,,,,,,,
3108,Doncaster,u,753000.0,13.9,4,1.0,1.0,105.0,241.0,,,,,,,,,,
3108,Doncaster,t,746000.0,13.9,3,2.0,2.0,106.0,118.0,,,,,,,,,,
3108,Doncaster,h,1485000.0,13.9,3,2.0,2.0,140.0,731.0,,,,,,,,,,
3108,Doncaster,h,1190000.0,13.9,3,1.0,1.0,140.0,658.0,,,,,,,,,,
3108,Doncaster,h,900000.0,13.9,3,2.0,2.0,150.0,366.0,,,,,,,,,,
3108,Doncaster,h,1250000.0,13.9,3,2.0,1.0,150.0,728.0,,,,,,,,,,
3108,Doncaster,h,1030000.0,13.9,3,1.0,1.0,100.0,827.0,,,,,,,,,,
3108,Doncaster,t,985000.0,13.9,4,2.0,2.0,160.0,182.0,,,,,,,,,,
3108,Doncaster,h,1300000.0,13.9,3,1.0,2.0,119.0,651.0,,,,,,,,,,
3108,Doncaster,h,1462500.0,13.9,4,3.0,2.0,160.0,654.0,,,,,,,,,,
3108,Doncaster,h,1250000.0,13.9,3,2.0,2.0,195.0,900.0,,,,,,,,,,
3108,Doncaster,h,1460800.0,13.9,4,3.0,2.0,305.0,654.0,,,,,,,,,,
3108,Doncaster,h,1152500.0,13.9,3,2.0,2.0,129.0,648.0,,,,,,,,,,
3108,Doncaster,h,1391000.0,13.9,3,1.0,1.0,175.0,764.0,,,,,,,,,,
3108,Doncaster,u,452000.0,13.9,2,1.0,1.0,68.0,67.0,,,,,,,,,,
3108,Doncaster,t,1102200.0,13.9,3,2.0,2.0,175.0,233.0,,,,,,,,,,
3108,Doncaster,h,1401000.0,13.9,4,3.0,2.0,261.0,650.0,,,,,,,,,,
3108,Doncaster,h,1782000.0,13.9,4,3.0,3.0,306.0,586.0,,,,,,,,,,
3108,Doncaster,h,1520000.0,13.9,4,3.0,2.0,275.0,657.0,,,,,,,,,,
3108,Doncaster,h,878000.0,13.9,3,2.0,2.0,163.0,0.0,,,,,,,,,,
3108,Doncaster,t,973500.0,13.9,4,2.0,2.0,160.0,234.0,,,,,,,,,,
3108,Doncaster,u,751800.0,13.9,3,1.0,2.0,120.0,109.0,,,,,,,,,,
3108,Doncaster,h,1100000.0,13.9,3,2.0,2.0,169.0,771.0,,,,,,,,,,
3108,Doncaster,h,1202000.0,13.9,3,2.0,2.0,150.0,649.0,,,,,,,,,,
3108,Doncaster,h,1362000.0,13.9,3,1.0,2.0,132.0,798.0,,,,,,,,,,
3108,Doncaster,h,1810000.0,13.9,4,2.0,4.0,240.0,769.0,,,,,,,,,,
3108,Doncaster,h,826000.0,13.9,3,1.0,4.0,278.0,192.0,,,,,,,,,,
3084,Eaglemont,h,1901000.0,10.3,5,2.0,2.0,225.0,963.0,,,,,,,,,,
3084,Eaglemont,h,1650000.0,10.3,4,3.0,2.0,327.0,724.0,,,,,,,,,,
3084,Eaglemont,h,1816000.0,10.3,3,1.0,2.0,180.0,846.0,,,,,,,,,,
3084,Eaglemont,u,525000.0,10.3,2,1.0,1.0,70.0,79.0,,,,,,,,,,
3084,Eaglemont,h,2050000.0,10.3,4,3.0,2.0,290.0,723.0,,,,,,,,,,
3084,Eaglemont,h,1930000.0,10.3,5,2.0,1.0,236.0,939.0,,,,,,,,,,
3084,Eaglemont,h,2600000.0,10.3,4,2.0,3.0,322.0,871.0,,,,,,,,,,
3084,Eaglemont,u,600000.0,10.3,2,1.0,1.0,95.0,112.0,,,,,,,,,,
3084,Eaglemont,h,1601000.0,10.3,3,1.0,1.0,136.0,872.0,,,,,,,,,,
3084,Eaglemont,h,1100000.0,10.3,3,2.0,1.0,300.0,555.0,,,,,,,,,,
3084,Eaglemont,u,1190000.0,10.3,3,2.0,2.0,148.0,0.0,,,,,,,,,,
3084,Eaglemont,h,2012000.0,10.3,4,3.0,2.0,245.0,597.0,,,,,,,,,,
3084,Eaglemont,h,2309000.0,10.3,4,3.0,2.0,291.0,1177.0,,,,,,,,,,
3185,Elsternwick,h,900000.0,8.5,2,1.0,2.0,110.0,239.0,,,,,,,,,,
3185,Elsternwick,h,1625000.0,8.5,3,2.0,2.0,181.0,447.0,,,,,,,,,,
3185,Elsternwick,h,1100000.0,8.5,4,2.0,0.0,159.0,147.0,,,,,,,,,,
3185,Elsternwick,h,1755000.0,8.5,3,2.0,1.0,173.0,391.0,,,,,,,,,,
3185,Elsternwick,h,1400000.0,8.5,4,1.0,1.0,150.0,489.0,,,,,,,,,,
3185,Elsternwick,u,1240000.0,8.5,3,2.0,2.0,123.0,319.0,,,,,,,,,,
3185,Elsternwick,u,700000.0,8.5,2,1.0,2.0,92.0,99.0,,,,,,,,,,
3185,Elsternwick,u,591000.0,8.5,2,1.0,1.0,62.0,815.0,,,,,,,,,,
3185,Elsternwick,u,537000.0,8.5,2,1.0,1.0,79.0,0.0,,,,,,,,,,
3185,Elsternwick,h,800000.0,8.5,3,2.0,2.0,112.0,331.0,,,,,,,,,,
3185,Elsternwick,h,965000.0,8.5,3,1.0,2.0,119.0,275.0,,,,,,,,,,
3185,Elsternwick,h,1160000.0,8.5,2,2.0,2.0,137.0,155.0,,,,,,,,,,
3185,Elsternwick,t,820000.0,8.5,3,2.0,2.0,3.0,108.0,,,,,,,,,,
3185,Elsternwick,h,2600000.0,8.5,4,2.0,2.0,184.0,527.0,,,,,,,,,,
3185,Elsternwick,h,1390000.0,8.5,3,1.0,2.0,102.0,463.0,,,,,,,,,,
3185,Elsternwick,t,1071000.0,8.5,3,2.0,2.0,125.0,179.0,,,,,,,,,,
3185,Elsternwick,h,1800000.0,8.5,3,2.0,2.0,181.0,492.0,,,,,,,,,,
3185,Elsternwick,h,2345000.0,8.5,3,2.0,1.0,204.0,419.0,,,,,,,,,,
3185,Elsternwick,u,626000.0,8.5,2,1.0,1.0,100.0,1764.0,,,,,,,,,,
3185,Elsternwick,h,2160000.0,8.5,3,1.0,1.0,185.0,590.0,,,,,,,,,,
3185,Elsternwick,h,3000000.0,8.5,4,2.0,2.0,204.0,661.0,,,,,,,,,,
3185,Elsternwick,h,1650000.0,8.5,4,3.0,2.0,185.0,386.0,,,,,,,,,,
3185,Elsternwick,t,850000.0,8.5,3,2.0,2.0,142.0,108.0,,,,,,,,,,
3185,Elsternwick,h,1750000.0,8.5,3,2.0,2.0,207.0,517.0,,,,,,,,,,
3185,Elsternwick,h,1450000.0,8.5,3,1.0,2.0,108.0,351.0,,,,,,,,,,
3185,Elsternwick,h,2806000.0,8.5,4,3.0,2.0,255.0,669.0,,,,,,,,,,
3185,Elsternwick,u,782000.0,8.5,3,1.0,1.0,95.0,0.0,,,,,,,,,,
3185,Elsternwick,h,1007000.0,8.5,4,2.0,2.0,200.0,125.0,,,,,,,,,,
3185,Elsternwick,h,1450000.0,8.5,4,2.0,2.0,192.0,376.0,,,,,,,,,,
3185,Elsternwick,u,500000.0,8.5,2,1.0,1.0,59.0,0.0,,,,,,,,,,
3185,Elsternwick,h,2600000.0,8.5,4,3.0,2.0,273.0,701.0,,,,,,,,,,
3185,Elsternwick,h,895000.0,8.5,2,1.0,1.0,81.0,147.0,,,,,,,,,,
3185,Elsternwick,h,2050000.0,8.5,4,3.0,2.0,270.0,420.0,,,,,,,,,,
3185,Elsternwick,h,1605000.0,8.5,3,1.0,1.0,152.0,418.0,,,,,,,,,,
3184,Elwood,u,520000.0,7.7,1,1.0,1.0,51.0,0.0,,,,,,,,,,
3184,Elwood,u,507000.0,7.7,2,1.0,1.0,79.0,0.0,,,,,,,,,,
3184,Elwood,u,525000.0,7.7,2,1.0,1.0,83.0,553.0,,,,,,,,,,
3184,Elwood,u,750000.0,7.7,2,1.0,1.0,71.0,0.0,,,,,,,,,,
3184,Elwood,u,510000.0,7.7,1,1.0,1.0,60.0,0.0,,,,,,,,,,
3184,Elwood,u,300000.0,7.7,1,1.0,0.0,33.0,0.0,,,,,,,,,,
3184,Elwood,t,1395000.0,7.7,3,2.0,1.0,126.0,400.0,,,,,,,,,,
3184,Elwood,u,855000.0,7.7,2,1.0,1.0,85.0,1966.0,,,,,,,,,,
3184,Elwood,u,790000.0,7.7,2,1.0,2.0,85.0,0.0,,,,,,,,,,
3184,Elwood,u,550000.0,7.7,2,1.0,1.0,68.0,0.0,,,,,,,,,,
3184,Elwood,u,357000.0,7.7,1,1.0,1.0,50.0,0.0,,,,,,,,,,
3184,Elwood,h,1210000.0,7.7,2,1.0,0.0,92.0,163.0,,,,,,,,,,
3184,Elwood,u,825000.0,7.7,2,1.0,2.0,86.0,0.0,,,,,,,,,,
3184,Elwood,h,1050000.0,7.7,3,1.0,0.0,138.0,257.0,,,,,,,,,,
3184,Elwood,u,632000.0,7.7,2,1.0,1.0,54.0,0.0,,,,,,,,,,
3184,Elwood,u,485000.0,7.7,1,1.0,1.0,43.0,0.0,,,,,,,,,,
3184,Elwood,u,575000.0,7.7,2,1.0,0.0,57.0,483.0,,,,,,,,,,
3184,Elwood,u,590000.0,7.7,2,1.0,1.0,77.0,0.0,,,,,,,,,,
3184,Elwood,h,1238000.0,7.7,3,2.0,1.0,119.0,116.0,,,,,,,,,,
3184,Elwood,u,510000.0,7.7,2,1.0,1.0,62.0,0.0,,,,,,,,,,
3184,Elwood,h,1875000.0,7.7,4,2.0,0.0,173.0,223.0,,,,,,,,,,
3184,Elwood,u,780000.0,7.7,3,1.0,1.0,100.0,0.0,,,,,,,,,,
3184,Elwood,h,878500.0,7.7,3,2.0,1.0,122.0,75.0,,,,,,,,,,
3184,Elwood,u,560000.0,7.7,2,1.0,0.0,70.0,0.0,,,,,,,,,,
3184,Elwood,u,765000.0,7.7,2,1.0,0.0,88.0,0.0,,,,,,,,,,
3184,Elwood,u,670000.0,7.7,2,2.0,1.0,84.0,0.0,,,,,,,,,,
3184,Elwood,h,1625000.0,7.7,3,2.0,1.0,133.0,246.0,,,,,,,,,,
3184,Elwood,u,1122000.0,7.7,2,2.0,1.0,104.0,0.0,,,,,,,,,,
3184,Elwood,h,2400000.0,7.7,4,2.0,2.0,185.0,560.0,,,,,,,,,,
3184,Elwood,u,655000.0,7.7,2,1.0,1.0,70.0,0.0,,,,,,,,,,
3184,Elwood,u,684000.0,7.7,2,1.0,0.0,98.0,0.0,,,,,,,,,,
3184,Elwood,u,500000.0,7.7,2,1.0,1.0,63.0,0.0,,,,,,,,,,
3184,Elwood,u,680000.0,7.7,2,1.0,1.0,67.0,0.0,,,,,,,,,,
3184,Elwood,u,600000.0,7.7,2,1.0,1.0,75.0,0.0,,,,,,,,,,
3184,Elwood,u,370000.0,7.7,1,1.0,1.0,51.0,0.0,,,,,,,,,,
3184,Elwood,u,390000.0,7.7,1,1.0,1.0,47.0,644.0,,,,,,,,,,
3184,Elwood,u,630000.0,7.7,2,1.0,1.0,70.0,0.0,,,,,,,,,,
3184,Elwood,u,640000.0,7.7,2,1.0,0.0,80.0,0.0,,,,,,,,,,
3184,Elwood,u,932000.0,7.7,2,2.0,1.0,110.0,799.0,,,,,,,,,,
3184,Elwood,u,645000.0,7.7,2,1.0,1.0,75.0,0.0,,,,,,,,,,
3184,Elwood,u,347000.0,7.7,1,1.0,1.0,37.0,0.0,,,,,,,,,,
3184,Elwood,u,875000.0,7.7,2,1.0,1.0,83.0,0.0,,,,,,,,,,
3184,Elwood,u,582500.0,7.7,2,1.0,1.0,65.0,0.0,,,,,,,,,,
3184,Elwood,u,570000.0,7.7,2,1.0,1.0,50.0,0.0,,,,,,,,,,
3184,Elwood,h,1875000.0,7.7,4,3.0,0.0,211.0,235.0,,,,,,,,,,
3184,Elwood,u,340000.0,7.7,1,1.0,1.0,42.0,0.0,,,,,,,,,,
3184,Elwood,h,2200000.0,7.7,4,3.0,2.0,218.0,348.0,,,,,,,,,,
3184,Elwood,u,687500.0,7.7,2,1.0,1.0,69.0,0.0,,,,,,,,,,
3184,Elwood,u,730000.0,7.7,2,1.0,1.0,85.0,0.0,,,,,,,,,,
3184,Elwood,u,526000.0,7.7,2,1.0,0.0,47.0,0.0,,,,,,,,,,
3184,Elwood,t,920000.0,7.7,3,2.0,2.0,18.0,758.0,,,,,,,,,,
3184,Elwood,h,1830000.0,7.7,3,2.0,2.0,162.0,374.0,,,,,,,,,,
3040,Essendon,h,1425000.0,8.0,3,2.0,2.0,147.0,684.0,,,,,,,,,,
3040,Essendon,u,660000.0,8.0,2,1.0,1.0,113.0,263.0,,,,,,,,,,
3040,Essendon,u,550000.0,8.0,2,1.0,1.0,83.0,0.0,,,,,,,,,,
3040,Essendon,h,1295000.0,8.0,3,1.0,3.0,105.0,688.0,,,,,,,,,,
3040,Essendon,t,595000.0,8.0,2,1.0,2.0,89.0,752.0,,,,,,,,,,
3040,Essendon,h,911000.0,8.0,3,2.0,2.0,98.0,225.0,,,,,,,,,,
3040,Essendon,h,900000.0,8.0,4,2.0,1.0,210.0,288.0,,,,,,,,,,
3040,Essendon,u,645000.0,8.0,2,1.0,1.0,76.0,0.0,,,,,,,,,,
3040,Essendon,u,702500.0,8.0,2,1.0,1.0,77.0,168.0,,,,,,,,,,
3040,Essendon,h,960000.0,8.0,3,1.0,2.0,106.0,549.0,,,,,,,,,,
3040,Essendon,h,1670000.0,8.0,4,2.0,1.0,183.0,291.0,,,,,,,,,,
3040,Essendon,h,1100000.0,8.0,3,2.0,1.0,257.0,789.0,,,,,,,,,,
3040,Essendon,h,1800000.0,8.0,4,2.0,2.0,215.0,648.0,,,,,,,,,,
3040,Essendon,t,1250000.0,8.0,4,3.0,2.0,267.0,374.0,,,,,,,,,,
3040,Essendon,h,1130000.0,8.0,2,1.0,1.0,100.0,646.0,,,,,,,,,,
3040,Essendon,u,370000.0,8.0,2,1.0,3.0,55.0,0.0,,,,,,,,,,
3040,Essendon,h,1467000.0,8.0,3,2.0,2.0,171.0,188.0,,,,,,,,,,
3040,Essendon,h,1160000.0,8.0,4,3.0,2.0,217.0,256.0,,,,,,,,,,
3040,Essendon,h,1226000.0,8.0,3,1.0,3.0,125.0,533.0,,,,,,,,,,
3040,Essendon,h,1402000.0,8.0,4,2.0,1.0,193.0,554.0,,,,,,,,,,
3040,Essendon,h,855000.0,8.0,3,1.0,2.0,116.0,396.0,,,,,,,,,,
3040,Essendon,h,1275000.0,8.0,4,2.0,2.0,160.0,503.0,,,,,,,,,,
3040,Essendon,h,1590000.0,8.0,4,3.0,1.0,272.0,475.0,,,,,,,,,,
3040,Essendon,u,606000.0,8.0,2,1.0,2.0,93.0,0.0,,,,,,,,,,
3040,Essendon,h,1385000.0,8.0,3,2.0,1.0,137.0,619.0,,,,,,,,,,
3040,Essendon,t,650000.0,8.0,3,2.0,1.0,129.0,160.0,,,,,,,,,,
3040,Essendon,u,460000.0,8.0,2,1.0,1.0,72.0,0.0,,,,,,,,,,
3040,Essendon,t,1000000.0,8.0,3,2.0,1.0,224.0,291.0,,,,,,,,,,
3040,Essendon,u,520000.0,8.0,2,1.0,2.0,73.0,0.0,,,,,,,,,,
3040,Essendon,t,720000.0,8.0,3,1.0,2.0,142.0,190.0,,,,,,,,,,
3040,Essendon,h,1635000.0,8.0,4,1.0,2.0,227.0,638.0,,,,,,,,,,
3040,Essendon,u,485000.0,8.0,2,1.0,1.0,73.0,0.0,,,,,,,,,,
3040,Essendon,u,280000.0,8.0,1,1.0,1.0,49.0,0.0,,,,,,,,,,
3040,Essendon,h,1467000.0,8.0,4,2.0,1.0,145.0,683.0,,,,,,,,,,
3040,Essendon,h,890000.0,8.0,2,1.0,1.0,108.0,649.0,,,,,,,,,,
3040,Essendon,h,870000.0,8.0,2,1.0,2.0,120.0,319.0,,,,,,,,,,
3040,Essendon,h,1134000.0,8.0,3,1.0,1.0,114.0,551.0,,,,,,,,,,
3040,Essendon,u,320500.0,8.0,1,1.0,1.0,52.0,0.0,,,,,,,,,,
3040,Essendon,h,1065000.0,8.0,2,1.0,2.0,143.0,477.0,,,,,,,,,,
3040,Essendon,h,1610000.0,8.0,4,2.0,2.0,250.0,601.0,,,,,,,,,,
3040,Essendon,h,930000.0,8.0,2,1.0,2.0,107.0,225.0,,,,,,,,,,
3040,Essendon,u,395000.0,8.0,2,1.0,1.0,68.0,0.0,,,,,,,,,,
3040,Essendon,h,1470000.0,8.0,3,1.0,1.0,120.0,687.0,,,,,,,,,,
3040,Essendon,t,750000.0,8.0,3,1.0,1.0,145.0,253.0,,,,,,,,,,
3040,Essendon,u,390000.0,8.0,2,1.0,1.0,66.0,0.0,,,,,,,,,,
3040,Essendon,u,1170000.0,8.0,4,2.0,2.0,180.0,0.0,,,,,,,,,,
3040,Essendon,h,1600000.0,8.0,4,3.0,1.0,218.0,519.0,,,,,,,,,,
3040,Essendon,h,1535000.0,8.0,4,1.0,2.0,227.0,638.0,,,,,,,,,,
3040,Essendon,u,435000.0,8.0,2,1.0,1.0,66.0,0.0,,,,,,,,,,
3040,Essendon,h,1460000.0,8.0,3,2.0,1.0,138.0,605.0,,,,,,,,,,
3040,Essendon,u,736000.0,8.0,2,1.0,1.0,106.0,0.0,,,,,,,,,,
3040,Essendon,u,450000.0,8.0,2,1.0,1.0,65.0,0.0,,,,,,,,,,
3040,Essendon,u,740000.0,8.0,2,1.0,1.0,104.0,250.0,,,,,,,,,,
3040,Essendon,u,691000.0,8.0,2,1.0,1.0,80.0,201.0,,,,,,,,,,
3040,Essendon,h,2355000.0,8.0,4,2.0,3.0,273.0,715.0,,,,,,,,,,
3040,Essendon,h,1625000.0,8.0,3,2.0,1.0,165.0,858.0,,,,,,,,,,
3040,Essendon,h,1150000.0,8.0,3,1.0,0.0,145.0,300.0,,,,,,,,,,
3040,Essendon,u,360000.0,8.0,2,1.0,1.0,68.0,0.0,,,,,,,,,,
3040,Essendon,u,645000.0,8.0,2,1.0,1.0,88.0,170.0,,,,,,,,,,
3040,Essendon,u,250000.0,8.0,1,1.0,1.0,125.0,0.0,,,,,,,,,,
3040,Essendon,u,872000.0,8.0,3,1.0,1.0,135.0,862.0,,,,,,,,,,
3040,Essendon,u,630000.0,8.0,2,1.0,1.0,83.0,0.0,,,,,,,,,,
3040,Essendon,u,440000.0,8.0,2,1.0,1.0,77.0,1011.0,,,,,,,,,,
3040,Essendon,h,1811000.0,8.0,5,3.0,2.0,284.0,657.0,,,,,,,,,,
3040,Essendon,h,1500000.0,8.0,3,2.0,3.0,190.0,440.0,,,,,,,,,,
3040,Essendon,h,1290000.0,8.0,3,1.0,1.0,132.0,618.0,,,,,,,,,,
3040,Essendon,h,1270000.0,8.0,4,2.0,2.0,266.0,411.0,,,,,,,,,,
3040,Essendon,h,1445000.0,8.0,3,2.0,1.0,168.0,400.0,,,,,,,,,,
3040,Essendon,h,1113000.0,8.0,4,1.0,2.0,127.0,533.0,,,,,,,,,,
3040,Essendon,u,370000.0,8.0,2,1.0,1.0,59.0,0.0,,,,,,,,,,
3041,Essendon North,u,396000.0,9.4,2,1.0,1.0,56.0,0.0,,,,,,,,,,
3041,Essendon North,u,450000.0,9.4,2,1.0,1.0,59.0,88.0,,,,,,,,,,
3041,Essendon North,h,1360000.0,9.4,5,3.0,2.0,196.0,463.0,,,,,,,,,,
3041,Essendon North,u,340000.0,9.4,2,1.0,1.0,65.0,0.0,,,,,,,,,,
3041,Essendon North,u,765000.0,9.4,3,2.0,1.0,134.0,0.0,,,,,,,,,,
3041,Essendon North,u,712000.0,9.4,3,2.0,2.0,104.0,189.0,,,,,,,,,,
3078,Fairfield,h,1250000.0,5.8,3,2.0,0.0,144.0,327.0,,,,,,,,,,
3078,Fairfield,h,1350000.0,5.8,3,1.0,2.0,110.0,309.0,,,,,,,,,,
3078,Fairfield,h,1220000.0,5.8,2,1.0,2.0,92.0,537.0,,,,,,,,,,
3078,Fairfield,h,1160000.0,5.8,4,2.0,1.0,145.0,381.0,,,,,,,,,,
3078,Fairfield,u,505000.0,5.8,2,1.0,1.0,70.0,0.0,,,,,,,,,,
3078,Fairfield,u,602000.0,5.8,2,1.0,1.0,77.0,0.0,,,,,,,,,,
3078,Fairfield,t,846000.0,5.8,3,1.0,1.0,107.0,185.0,,,,,,,,,,
3078,Fairfield,u,400000.0,5.8,2,1.0,1.0,68.0,0.0,,,,,,,,,,
3078,Fairfield,u,445000.0,5.8,2,1.0,1.0,56.0,0.0,,,,,,,,,,
3078,Fairfield,h,1730000.0,5.8,4,2.0,2.0,226.0,490.0,,,,,,,,,,
3078,Fairfield,u,510000.0,5.8,2,1.0,1.0,68.0,1658.0,,,,,,,,,,
3078,Fairfield,h,1350000.0,5.8,3,1.0,4.0,109.0,553.0,,,,,,,,,,
3078,Fairfield,h,2000000.0,5.8,4,3.0,2.0,280.0,575.0,,,,,,,,,,
3078,Fairfield,t,805000.0,5.8,2,1.0,1.0,2.0,140.0,,,,,,,,,,
3078,Fairfield,h,1055000.0,5.8,3,1.0,2.0,140.0,382.0,,,,,,,,,,
3078,Fairfield,u,548000.0,5.8,2,1.0,1.0,68.0,0.0,,,,,,,,,,
